CUSTOMER_ID,RECENCY,FREQUENCY,MONETARY,RECENCY_SCORE,FREQUENCY_SCORE,MONETARY_SCORE,CUSTOMER_SEGMENT
15534,725,1,162.25,1,2,1,Lost Customers
15733,282,1,162.3,2,1,1,Lost Customers
12954,638,1,162.45,1,2,1,Lost Customers
18174,7,2,162.5,5,3,1,Potential Loyalists
16517,277,1,162.7,2,1,1,Lost Customers
15474,595,1,163.1,1,2,1,Lost Customers
14354,5,2,163.62,5,2,1,Potential Loyalists
14955,732,1,163.77,1,1,1,Lost Customers
16662,394,1,163.8,2,1,1,Lost Customers
18200,106,1,163.8,3,1,1,Regular Customers
14516,516,1,163.92,1,2,1,Lost Customers
17417,548,1,164.18,1,2,1,Lost Customers
17318,725,1,164.28,1,2,1,Lost Customers
13603,26,1,164.34,4,1,1,Regular Customers
17535,280,1,164.4,2,1,1,Lost Customers
15904,8,1,164.68,5,1,1,Regular Customers
13191,658,1,164.69,1,2,1,Lost Customers
13470,99,2,165,3,2,1,Regular Customers
16663,729,1,165,1,2,1,Lost Customers
15316,326,1,165,2,1,1,Lost Customers
13903,400,1,165.45,2,1,1,Lost Customers
14485,38,1,165.75,4,1,1,Regular Customers
17650,21,1,166.08,4,1,1,Regular Customers
13967,145,2,166.3,3,2,1,Regular Customers
18014,28,1,166.42,4,1,1,Regular Customers
15509,380,1,166.51,2,1,1,Lost Customers
17875,688,1,167.1,1,2,1,Lost Customers
18107,442,1,167.13,1,1,1,Lost Customers
15166,467,1,167.16,1,1,1,Lost Customers
16405,302,2,167.25,2,2,1,Lost Customers
13609,593,1,167.35,1,2,1,Lost Customers
17586,619,1,167.4,1,1,1,Lost Customers
18037,154,15,167.42,3,5,1,Loyal Customers
17559,512,1,167.62,1,2,1,Lost Customers
18088,61,1,167.67,3,1,1,Regular Customers
12551,357,1,168,2,1,1,Lost Customers
17737,9,2,168.24,5,2,1,Potential Loyalists
18099,127,1,168.31,3,1,1,Regular Customers
17367,238,1,168.4,2,1,1,Lost Customers
14578,3,1,168.63,5,1,1,Regular Customers
12768,450,1,168.69,1,1,1,Lost Customers
12367,4,1,168.9,5,1,1,Regular Customers
15647,415,1,169,1,2,1,Lost Customers
16002,625,1,169.21,1,1,1,Lost Customers
18004,362,1,169.47,2,1,1,Lost Customers
14218,42,1,169.48,4,1,1,Regular Customers
14860,19,1,170.32,4,1,1,Regular Customers
15256,148,2,170.4,3,2,1,Regular Customers
17922,543,1,170.4,1,1,1,Lost Customers
14811,387,1,170.5,2,1,1,Lost Customers
15403,491,2,170.88,1,2,1,Lost Customers
16312,432,1,171.15,1,1,1,Lost Customers
17575,667,1,171.7,1,1,1,Lost Customers
17983,395,1,171.71,2,1,1,Lost Customers
14536,259,1,171.8,2,1,1,Lost Customers
15515,387,1,171.81,2,1,1,Lost Customers
12442,3,1,172.06,5,1,1,Regular Customers
13690,59,1,172.25,3,1,1,Regular Customers
13195,414,1,172.38,1,2,1,Lost Customers
16599,385,1,172.8,2,1,1,Lost Customers
16741,625,1,173.06,1,1,1,Lost Customers
15565,50,2,173.16,4,3,1,Potential Loyalists
14674,509,1,173.66,1,2,1,Lost Customers
15684,547,3,173.95,1,3,1,At Risk
15335,53,1,173.97,4,1,1,Regular Customers
16731,648,1,174.05,1,1,1,Lost Customers
13560,7,1,174.37,5,1,1,Regular Customers
14518,64,1,174.37,3,1,1,Regular Customers
18010,256,1,174.8,2,1,1,Lost Customers
14495,50,3,174.8,4,3,1,Potential Loyalists
17108,663,1,174.95,1,2,1,Lost Customers
16144,246,1,175.2,2,1,1,Lost Customers
17331,123,1,175.2,3,1,1,Regular Customers
13007,579,1,175.25,1,2,1,Lost Customers
14486,511,2,175.5,1,2,1,Lost Customers
18166,623,1,175.5,1,1,1,Lost Customers
13547,408,1,175.53,2,2,1,Lost Customers
18274,30,1,175.92,4,1,1,Regular Customers
18175,675,1,176.1,1,2,1,Lost Customers
12509,284,1,176.5,2,1,1,Lost Customers
18054,392,1,176.5,2,1,1,Lost Customers
14287,8,3,176.63,5,3,1,Potential Loyalists
17947,37,1,176.68,4,1,1,Regular Customers
13746,413,1,176.69,1,2,1,Lost Customers
17036,383,1,176.9,2,1,1,Lost Customers
16285,646,1,176.9,1,1,1,Lost Customers
13072,266,1,177.15,2,1,1,Lost Customers
12618,21,1,177.31,4,1,1,Regular Customers
13618,173,1,177.34,3,1,1,Regular Customers
16403,312,1,177.5,2,1,1,Lost Customers
12858,383,1,177.92,2,1,1,Lost Customers
18282,7,2,178.05,5,2,1,Potential Loyalists
17253,18,1,178.26,5,1,1,Regular Customers
12686,371,1,178.28,2,1,1,Lost Customers
17879,173,1,178.52,3,1,1,Regular Customers
17170,374,2,178.68,2,2,1,Lost Customers
16691,418,2,178.83,1,3,1,At Risk
15139,239,2,178.96,2,3,1,At Risk
15209,730,1,178.98,1,1,1,Lost Customers
14705,198,1,179,2,1,1,Lost Customers
15895,149,1,179.17,3,1,1,Regular Customers
18147,45,2,179.34,4,3,1,Potential Loyalists
14945,413,1,179.4,1,2,1,Lost Customers
16640,397,1,179.4,2,1,1,Lost Customers
18234,551,1,179.6,1,2,1,Lost Customers
12622,232,1,180.1,2,1,1,Lost Customers
14858,505,1,180.75,1,2,1,Lost Customers
15292,201,1,180.94,2,1,1,Lost Customers
16594,75,1,181.09,3,1,1,Regular Customers
15359,662,8,181.35,1,5,1,At Risk
16822,686,1,181.39,1,2,1,Lost Customers
12934,736,1,181.65,1,1,1,Lost Customers
17587,628,1,181.66,1,1,1,Lost Customers
14941,578,1,182.1,1,2,1,Lost Customers
16819,465,2,182.59,1,2,1,Lost Customers
17798,581,1,183.09,1,2,1,Lost Customers
14983,689,1,183.2,1,2,1,Lost Customers
14119,375,2,183.37,2,2,1,Lost Customers
13460,29,2,183.44,4,2,1,Potential Loyalists
17820,374,1,183.56,2,1,1,Lost Customers
14059,266,1,183.6,2,1,1,Lost Customers
17803,392,1,184.66,2,1,1,Lost Customers
14677,592,1,184.91,1,2,1,Lost Customers
16097,240,1,185.05,2,1,1,Lost Customers
14879,684,1,185.06,1,1,1,Lost Customers
16559,397,1,185.2,2,1,1,Lost Customers
17574,242,1,185.65,2,1,1,Lost Customers
17840,443,1,185.72,1,1,1,Lost Customers
14812,598,1,185.8,1,2,1,Lost Customers
12641,115,1,185.9,3,1,1,Regular Customers
15567,18,1,186.01,5,1,1,Regular Customers
16388,653,1,186.05,1,2,1,Lost Customers
17215,464,1,186.15,1,1,1,Lost Customers
18063,390,2,186.6,2,3,1,At Risk
16267,591,1,186.66,1,2,1,Lost Customers
18013,155,2,187.29,3,2,1,Regular Customers
13852,610,1,187.35,1,1,1,Lost Customers
15072,479,1,187.52,1,2,1,Lost Customers
17279,57,1,187.83,4,1,1,Regular Customers
14131,648,1,187.87,1,1,1,Lost Customers
17781,159,2,188.02,3,2,1,Regular Customers
12893,30,1,188.14,4,1,1,Regular Customers
13063,480,1,188.4,1,2,1,Lost Customers
16051,681,1,188.44,1,2,1,Lost Customers
17283,378,1,188.46,2,1,1,Lost Customers
14697,218,2,188.61,2,2,1,Lost Customers
16277,733,1,188.69,1,1,1,Lost Customers
16673,679,1,188.83,1,2,1,Lost Customers
18045,45,1,189.4,4,1,1,Regular Customers
13387,417,1,189.44,1,2,1,Lost Customers
13826,176,1,189.5,3,1,1,Regular Customers
18046,649,1,189.63,1,1,1,Lost Customers
17885,12,1,190.19,5,1,1,Regular Customers
13972,70,2,190.25,3,2,1,Regular Customers
13766,495,1,190.35,1,1,1,Lost Customers
14617,402,2,190.47,2,2,1,Lost Customers
18020,543,1,190.48,1,1,1,Lost Customers
15412,171,1,190.53,3,1,1,Regular Customers
15688,418,1,190.57,1,2,1,Lost Customers
14728,413,1,190.58,1,2,1,Lost Customers
15954,589,1,190.75,1,2,1,Lost Customers
15692,28,1,191.04,4,1,1,Regular Customers
17904,21,1,191.67,4,1,1,Regular Customers
14279,520,2,191.86,1,2,1,Lost Customers
15909,173,1,191.94,3,1,1,Regular Customers
18028,583,1,192.05,1,2,1,Lost Customers
15729,212,3,192.55,2,3,1,At Risk
14768,17,2,192.6,5,2,1,Potential Loyalists
12522,39,2,192.72,4,3,1,Potential Loyalists
17257,436,2,192.73,1,2,1,Lost Customers
13568,173,1,192.85,3,1,1,Regular Customers
14801,61,1,193.14,3,1,1,Regular Customers
16695,561,2,193.15,1,2,1,Lost Customers
16299,477,1,193.65,1,2,1,Lost Customers
17475,79,1,194.37,3,1,1,Regular Customers
17065,637,2,194.7,1,2,1,Lost Customers
17468,10,3,194.8,5,3,1,Potential Loyalists
14100,137,1,194.9,3,1,1,Regular Customers
13671,394,1,194.95,2,1,1,Lost Customers
14405,386,1,195,2,1,1,Lost Customers
15612,36,2,195.15,4,2,1,Potential Loyalists
14666,24,1,195.25,4,1,1,Regular Customers
17010,18,1,195.36,5,1,1,Regular Customers
13757,674,1,195.55,1,2,1,Lost Customers
16112,143,4,195.74,3,3,1,Regular Customers
13978,14,2,196.79,5,2,1,Potential Loyalists
15746,134,1,196.88,3,1,1,Regular Customers
13436,1,1,196.89,5,1,1,Regular Customers
15234,276,1,197,2,1,1,Lost Customers
14830,53,1,197.13,4,1,1,Regular Customers
12927,394,1,197.31,2,1,1,Lost Customers
14789,28,1,197.64,4,1,1,Regular Customers
14185,331,1,197.65,2,1,1,Lost Customers
17778,661,1,197.7,1,2,1,Lost Customers
12581,39,1,197.71,4,1,1,Regular Customers
17184,569,2,198.41,1,2,1,Lost Customers
14521,491,1,199.45,1,2,1,Lost Customers
13322,17,1,199.48,5,1,1,Regular Customers
15593,70,1,199.8,3,1,1,Regular Customers
14782,319,1,200.1,2,1,1,Lost Customers
13944,653,1,200.43,1,2,1,Lost Customers
13133,273,3,200.45,2,3,1,At Risk
17693,137,1,200.47,3,1,1,Regular Customers
14330,623,1,200.63,1,1,1,Lost Customers
13556,429,2,200.82,1,3,1,At Risk
18281,180,2,201.14,3,2,1,Regular Customers
13284,330,1,201.19,2,1,1,Lost Customers
16965,226,1,201.19,2,1,1,Lost Customers
16937,499,1,202.1,1,2,1,Lost Customers
14385,9,3,202.11,5,3,1,Potential Loyalists
14892,690,1,202.35,1,2,1,Lost Customers
12416,656,1,202.56,1,2,1,Lost Customers
18169,60,1,202.65,3,1,1,Regular Customers
15459,417,2,202.83,1,3,1,At Risk
17074,562,1,203.05,1,2,1,Lost Customers
15020,379,1,203.42,2,1,1,Lost Customers
17891,162,1,203.86,3,1,1,Regular Customers
17394,219,1,203.87,2,1,1,Lost Customers
13017,7,1,204,5,1,1,Regular Customers
17206,53,1,204.24,4,1,1,Regular Customers
14468,733,1,204.24,1,1,1,Lost Customers
16901,729,1,204.26,1,2,1,Lost Customers
15319,283,1,204.5,2,1,1,Lost Customers
17112,502,1,205.17,1,2,1,Lost Customers
12400,414,1,205.25,1,2,1,Lost Customers
15758,24,1,205.25,4,1,1,Regular Customers
15307,95,1,205.3,3,1,1,Regular Customers
14602,656,1,205.36,1,2,1,Lost Customers
16490,436,1,205.41,1,1,1,Lost Customers
17670,227,1,205.7,2,1,1,Lost Customers
14278,409,1,205.83,2,2,1,Lost Customers
16090,624,1,205.91,1,1,1,Lost Customers
15914,378,2,205.99,2,2,1,Lost Customers
14519,683,2,206.09,1,2,1,Lost Customers
14964,247,1,206.21,2,1,1,Lost Customers
17166,38,2,206.34,4,3,1,Potential Loyalists
18126,60,1,206.83,3,1,1,Regular Customers
15820,319,1,206.98,2,1,1,Lost Customers
15925,194,1,207.15,2,1,1,Lost Customers
13099,99,1,207.36,3,1,1,Regular Customers
16866,140,3,207.74,3,3,1,Regular Customers
16964,733,2,207.85,1,2,1,Lost Customers
12848,675,1,208,1,2,1,Lost Customers
15212,241,2,208.28,2,3,1,At Risk
16457,218,1,208.36,2,1,1,Lost Customers
16914,36,1,208.46,4,1,1,Regular Customers
15741,458,2,208.62,1,2,1,Lost Customers
13290,438,1,208.63,1,1,1,Lost Customers
15327,52,1,208.75,4,1,1,Regular Customers
17026,185,3,208.98,3,3,1,Regular Customers
16487,577,2,209.4,1,2,1,Lost Customers
15112,611,1,209.4,1,1,1,Lost Customers
14003,732,1,209.41,1,1,1,Lost Customers
13056,551,1,209.48,1,2,1,Lost Customers
13828,22,1,209.49,4,1,1,Regular Customers
17484,576,2,209.57,1,2,1,Lost Customers
13532,33,1,210.31,4,1,1,Regular Customers
17271,736,1,210.39,1,1,1,Lost Customers
14992,442,1,210.5,1,1,1,Lost Customers
12995,85,1,211.32,3,1,1,Regular Customers
15703,264,1,211.5,2,1,1,Lost Customers
14843,436,1,211.8,1,1,1,Lost Customers
12470,689,1,211.95,1,2,1,Lost Customers
12961,379,1,211.99,2,1,1,Lost Customers
13691,396,1,212.78,2,2,1,Lost Customers
13724,637,1,213.01,1,2,1,Lost Customers
16591,68,1,213.5,3,1,1,Regular Customers
13411,107,1,213.55,3,1,1,Regular Customers
17153,24,1,213.78,4,1,1,Regular Customers
13621,116,1,213.85,3,1,1,Regular Customers
14601,10,1,213.96,5,1,1,Regular Customers
15558,639,1,214.13,1,2,1,Lost Customers
14361,578,1,214.71,1,2,1,Lost Customers
14106,737,1,214.8,1,2,1,Lost Customers
16338,157,1,214.8,3,1,1,Regular Customers
14635,453,1,215.22,1,1,1,Lost Customers
18157,571,1,215.35,1,2,1,Lost Customers
14376,683,1,215.46,1,1,1,Lost Customers
16189,15,2,215.48,5,2,1,Potential Loyalists
14476,257,1,215.7,2,1,1,Lost Customers
15052,319,1,215.78,2,1,1,Lost Customers
16179,60,1,215.83,3,1,1,Regular Customers
13858,57,1,216.17,4,1,1,Regular Customers
15604,52,1,216.39,4,1,1,Regular Customers
17902,546,1,216.4,1,1,1,Lost Customers
15460,354,1,216.76,2,1,1,Lost Customers
15401,452,2,216.95,1,2,1,Lost Customers
13423,428,1,217.03,1,1,1,Lost Customers
15554,277,1,217.2,2,1,1,Lost Customers
15295,654,1,217.24,1,2,1,Lost Customers
13271,37,1,217.38,4,1,1,Regular Customers
15490,430,1,217.6,1,1,1,Lost Customers
16035,560,1,217.73,1,2,1,Lost Customers
16874,379,1,217.74,2,1,1,Lost Customers
15591,582,3,217.9,1,3,1,At Risk
17217,234,2,218,2,3,1,At Risk
12574,315,1,218.45,2,1,1,Lost Customers
17619,312,1,218.52,2,1,1,Lost Customers
15086,564,2,218.53,1,2,1,Lost Customers
12702,19,1,219,4,1,1,Regular Customers
14271,225,2,219.13,2,3,1,At Risk
12799,529,1,219.35,1,2,1,Lost Customers
15096,42,1,219.39,4,1,1,Regular Customers
14074,623,1,219.4,1,1,1,Lost Customers
13992,30,3,219.5,4,3,1,Potential Loyalists
13454,641,1,219.87,1,2,1,Lost Customers
18114,290,1,220.1,2,1,1,Lost Customers
18007,392,1,220.32,2,1,1,Lost Customers
13033,357,2,220.55,2,2,1,Lost Customers
16482,15,1,220.62,5,1,1,Regular Customers
12821,214,2,220.8,2,2,1,Lost Customers
15790,10,1,220.85,5,1,1,Regular Customers
13419,63,1,221.06,3,1,1,Regular Customers
14960,8,2,221.27,5,2,1,Potential Loyalists
17087,737,1,221.53,1,1,1,Lost Customers
14445,455,1,221.65,1,1,1,Lost Customers
15788,508,1,221.83,1,2,1,Lost Customers
15897,194,2,222.05,2,2,1,Lost Customers
12887,383,1,222.4,2,1,1,Lost Customers
18131,631,1,222.96,1,2,1,Lost Customers
13926,23,1,223.85,4,1,1,Regular Customers
16562,476,1,223.86,1,2,1,Lost Customers
14928,627,1,223.91,1,1,1,Lost Customers
16753,58,1,223.92,4,1,1,Regular Customers
12914,400,1,223.98,2,1,1,Lost Customers
15175,71,1,224.14,3,1,1,Regular Customers
16346,385,1,224.51,2,1,1,Lost Customers
16587,232,1,225.15,2,1,1,Lost Customers
16622,543,1,225.4,1,1,1,Lost Customers
14357,43,1,225.77,4,1,1,Regular Customers
16666,19,2,225.94,5,2,1,Potential Loyalists
14718,410,1,226.42,1,2,1,Lost Customers
16540,414,1,226.7,1,2,1,Lost Customers
13651,35,3,226.85,4,3,1,Potential Loyalists
18132,504,1,226.9,1,2,1,Lost Customers
18021,509,2,227.06,1,2,1,Lost Customers
14363,402,2,227.47,2,2,1,Lost Customers
15566,392,2,227.87,2,3,1,At Risk
16760,430,1,228,1,1,1,Lost Customers
17066,726,1,228.34,1,2,1,Lost Customers
17989,379,1,228.83,2,1,1,Lost Customers
13146,26,1,228.91,4,1,1,Regular Customers
15273,599,1,228.96,1,2,1,Lost Customers
17347,86,1,228.96,3,1,1,Regular Customers
17743,448,1,229.2,1,1,1,Lost Customers
15528,254,1,229.33,2,1,1,Lost Customers
17185,591,3,229.46,1,3,1,At Risk
14596,626,1,229.47,1,1,1,Lost Customers
13403,17,3,229.5,5,3,1,Potential Loyalists
12812,44,1,229.64,4,1,1,Regular Customers
14017,571,1,229.75,1,2,1,Lost Customers
14314,106,2,229.8,3,2,1,Regular Customers
14069,514,2,230.06,1,2,1,Lost Customers
18197,575,1,230.1,1,2,1,Lost Customers
13960,21,2,230.22,4,2,1,Potential Loyalists
17261,509,1,230.44,1,2,1,Lost Customers
15866,101,1,230.53,3,1,1,Regular Customers
18030,4,2,230.65,5,2,1,Potential Loyalists
15001,394,2,230.86,2,3,1,At Risk
15487,679,1,231.32,1,2,1,Lost Customers
18279,519,1,231.34,1,2,1,Lost Customers
17136,662,1,231.68,1,2,1,Lost Customers
13619,544,2,231.69,1,2,1,Lost Customers
17151,735,1,231.9,1,1,1,Lost Customers
16408,591,1,231.93,1,2,1,Lost Customers
18213,236,1,232.48,2,1,1,Lost Customers
13678,151,1,232.6,3,1,1,Regular Customers
15451,434,2,233.21,1,2,1,Lost Customers
16302,126,1,233.22,3,1,1,Regular Customers
14995,38,2,233.23,4,3,1,Potential Loyalists
13129,452,2,233.25,1,2,1,Lost Customers
15294,410,1,233.35,2,2,1,Lost Customers
14153,483,1,233.4,1,2,1,Lost Customers
13348,64,1,233.76,3,1,1,Regular Customers
13009,672,1,234,1,2,1,Lost Customers
12736,332,1,234,2,1,1,Lost Customers
17060,266,1,234.24,2,1,1,Lost Customers
14473,74,2,234.34,3,2,1,Regular Customers
13114,730,1,234.38,1,2,1,Lost Customers
17868,386,1,234.65,2,1,1,Lost Customers
12392,591,1,234.75,1,2,1,Lost Customers
17993,617,1,235.19,1,1,1,Lost Customers
16046,562,1,235.78,1,2,1,Lost Customers
17872,381,1,235.87,2,1,1,Lost Customers
17093,592,1,235.88,1,2,1,Lost Customers
16026,43,1,236.09,4,1,1,Regular Customers
13088,417,1,236.11,1,2,1,Lost Customers
13608,540,1,236.2,1,1,1,Lost Customers
12732,179,1,236.26,3,1,1,Regular Customers
16740,395,1,236.81,2,1,1,Lost Customers
15457,262,1,237.07,2,1,1,Lost Customers
14586,276,1,237.36,2,1,1,Lost Customers
14458,380,1,237.42,2,1,1,Lost Customers
17877,170,1,237.61,3,1,1,Regular Customers
14982,572,1,237.78,1,2,1,Lost Customers
16280,725,1,238.05,1,2,1,Lost Customers
12718,71,1,238.25,3,1,1,Regular Customers
12561,302,1,238.85,2,1,1,Lost Customers
17981,410,1,239.12,2,2,1,Lost Customers
12663,624,2,239.4,1,2,1,Lost Customers
17684,43,1,239.41,4,1,1,Regular Customers
13789,388,1,239.46,2,1,1,Lost Customers
13570,243,1,239.49,2,1,1,Lost Customers
17055,445,1,239.55,1,1,1,Lost Customers
15690,4,2,239.76,5,2,1,Potential Loyalists
15931,428,1,239.9,1,1,1,Lost Customers
15336,401,1,240.5,2,2,1,Lost Customers
15286,49,1,240.55,4,1,1,Regular Customers
13674,432,1,240.68,1,1,1,Lost Customers
16427,263,2,241.06,2,2,1,Lost Customers
14523,108,1,241.09,3,1,1,Regular Customers
14774,528,1,241.45,1,2,1,Lost Customers
15776,133,1,241.62,3,1,1,Regular Customers
13275,383,2,241.66,2,3,1,At Risk
13582,389,2,241.68,2,3,1,At Risk
13445,626,1,241.9,1,1,1,Lost Customers
17009,551,1,242.06,1,2,1,Lost Customers
17915,551,1,242.13,1,2,1,Lost Customers
16215,80,1,242.35,3,1,1,Regular Customers
15543,288,2,242.84,2,2,1,Lost Customers
13886,71,1,243.56,3,1,1,Regular Customers
16793,57,1,243.84,4,1,1,Regular Customers
13676,539,2,243.9,1,2,1,Lost Customers
17892,56,3,244.1,4,3,1,Potential Loyalists
13551,319,2,244.2,2,2,1,Lost Customers
14694,617,1,244.31,1,1,1,Lost Customers
16528,3,1,244.41,5,1,1,Regular Customers
15118,134,1,244.8,3,1,1,Regular Customers
12660,11,1,245.1,5,1,1,Regular Customers
14281,408,1,245.15,2,2,1,Lost Customers
14325,569,1,245.48,1,2,1,Lost Customers
16778,74,2,245.94,3,2,1,Regular Customers
18153,659,1,246.22,1,2,1,Lost Customers
15783,10,1,246.3,5,1,1,Regular Customers
15378,462,2,246.5,1,2,1,Lost Customers
15495,379,1,246.5,2,1,1,Lost Customers
13943,577,1,246.54,1,2,1,Lost Customers
15697,689,1,246.75,1,2,1,Lost Customers
14654,738,1,246.86,1,2,1,Lost Customers
14658,5,2,247.15,5,2,1,Potential Loyalists
13349,10,1,247.32,5,1,1,Regular Customers
18072,185,1,247.44,3,1,1,Regular Customers
15293,665,1,247.5,1,2,1,Lost Customers
13592,35,4,247.96,4,3,1,Potential Loyalists
13061,72,1,248.61,3,1,1,Regular Customers
16508,630,1,248.8,1,1,1,Lost Customers
12563,408,1,249.24,2,2,1,Lost Customers
13747,373,2,249.4,2,2,1,Lost Customers
15884,432,2,249.7,1,2,1,Lost Customers
18005,3,2,249.72,5,2,1,Potential Loyalists
18002,375,4,249.92,2,3,1,At Risk
15510,330,1,250,2,1,1,Lost Customers
17303,361,1,250.04,2,1,1,Lost Customers
15231,621,1,250.26,1,1,1,Lost Customers
16962,409,1,251.04,2,2,1,Lost Customers
18266,434,1,251.1,1,1,1,Lost Customers
14501,183,2,251.21,3,2,1,Regular Customers
16976,267,1,251.52,2,1,1,Lost Customers
16453,530,2,251.71,1,2,1,Lost Customers
13645,120,1,252.1,3,1,1,Regular Customers
13404,1,2,252.49,5,3,1,Potential Loyalists
15552,217,2,252.52,2,2,1,Lost Customers
16908,722,1,252.59,1,2,1,Lost Customers
13251,402,1,252.68,2,2,1,Lost Customers
15035,89,1,252.73,3,1,1,Regular Customers
17210,392,1,253.37,2,1,1,Lost Customers
16845,618,1,253.88,1,1,1,Lost Customers
17626,602,1,254,1,2,1,Lost Customers
14765,29,3,254.11,4,3,1,Potential Loyalists
17992,389,1,254.13,2,1,1,Lost Customers
15923,372,1,254.16,2,1,1,Lost Customers
12604,79,2,254.18,3,2,1,Regular Customers
12746,540,1,254.55,1,1,1,Lost Customers
16911,635,2,255.25,1,2,1,Lost Customers
14881,19,1,255.4,4,1,1,Regular Customers
13825,621,2,255.59,1,2,1,Lost Customers
13250,460,2,256.04,1,2,1,Lost Customers
17896,23,1,256.32,4,1,1,Regular Customers
13806,63,1,256.38,3,1,1,Regular Customers
12430,43,1,256.4,4,1,1,Regular Customers
14274,686,1,256.6,1,1,1,Lost Customers
14876,521,2,256.7,1,2,1,Lost Customers
14166,505,2,256.85,1,2,1,Lost Customers
15404,375,1,257.06,2,1,1,Lost Customers
14483,281,2,257.1,2,2,1,Lost Customers
15852,186,3,257.26,3,3,1,Regular Customers
16542,53,2,257.32,4,2,1,Potential Loyalists
13227,201,1,257.7,2,1,1,Lost Customers
13683,457,1,258.6,1,1,1,Lost Customers
16381,395,2,258.7,2,3,1,At Risk
15536,409,1,259.09,2,2,1,Lost Customers
17219,31,2,259.13,4,2,1,Potential Loyalists
17558,393,1,259.17,2,1,1,Lost Customers
13127,77,1,259.17,3,1,1,Regular Customers
17125,50,1,259.35,4,1,1,Regular Customers
16733,529,1,259.68,1,1,1,Lost Customers
17022,31,2,260,4,2,1,Potential Loyalists
17901,29,3,260.08,4,3,1,Potential Loyalists
15014,43,2,260.17,4,2,1,Potential Loyalists
13189,18,2,260.68,5,2,1,Potential Loyalists
17385,14,1,261.11,5,1,1,Regular Customers
12655,423,1,261.35,1,1,1,Lost Customers
17910,726,1,261.7,1,2,1,Lost Customers
14526,389,1,262.4,2,1,1,Lost Customers
13331,401,1,262.4,2,1,1,Lost Customers
17808,548,4,262.64,1,4,1,At Risk
12892,396,1,263.38,2,1,1,Lost Customers
13128,631,1,263.5,1,1,1,Lost Customers
13973,287,1,264.7,2,1,1,Lost Customers
16074,390,1,265.25,2,1,1,Lost Customers
15019,266,1,266,2,1,1,Lost Customers
12962,7,2,266.39,5,3,1,Potential Loyalists
15119,245,1,266.4,2,1,1,Lost Customers
14392,432,1,266.4,1,1,1,Lost Customers
16502,620,2,266.5,1,2,1,Lost Customers
14863,29,1,266.76,4,1,1,Regular Customers
15423,38,3,266.89,4,3,1,Potential Loyalists
15517,233,1,267.03,2,1,1,Lost Customers
